4264,"Acc9yhordingtothebook,wh4wZatisthemetaphor(隱含)offreedom?",(1) It is an system(體制) of hiriTlcng othe3fLr peopvvMle who are williKPjng to work.,(2) It is an sysA3jtem of legaQRVlly ownfxNing otheeArr peoplGQEe who are forced(被迫) to woNiMrk for and obey(服從) the master.,(3) It is an systoelem of selk7jling and buymS9ing oth8iler peoplI6Se who hajPlve no righ39Bt to say no.,(4) It is an systyJzem of intervXSiiewing somOEseone to work.,
4265,"Inthebox,HenrKTiythought,“Iammail,butnotthekinrdzdthenjTyimagine.”Wha01utdoe33Dsthesente5RAncemean?","(1) HenV54ry pretended(假裝) to be letters, and maiC66led himsN4helf to freedom.",(2) HenrL8Uy wa9zTnted to be a mailmQWban in the future.,(3) Hemudnry likZzFed to writFEme lotf2Ys of letYfBters to eveZaDryone he car3X8ed about.,(4) HenruVBy dresTWysed up as a poADxst ofJaaficer on Halloween.,
4266,WhaPXVtkig1FndofpeR90rsonwasHenry''ssecmzuondmaster?,(1) He had a supps2Ver on his fiEHVrst day.,"(2) He had a birthday, his firsZjkt day of freedom.",(3) He had a new familuvfy thaIYit he had wancgEted so long.,"(4) He had a laRNist name, and everJtIyone callekH7d him Henrrify “Box”.",
4267,WhaybGtkiRl7ndofperson5KnwasHenry''ssec2Xiondmaster?,(1) BecaubKUse thoJyere weVU6re no slTFraves there.,(2) Beca3Eause therOeye was jusQ9ztice there.,(3) Be6dTcause Henry''s mastNsRer solllzd him to Dr. Smith.,(4) BecausEMle Dr. Smxc4ith had friendRLms in PhiladelpUKnhia to hel5Ump him.,
4268,Wher351edidHeUHBnrylid4mveatthebeginTEwningofthestory?,(1) To maGdNke the righdA0t sipc0de up for Henry.,(2) To maZHEke othermGWs awaH63re of the wobEirds on the box.,(3) To tel3Ynl othezbWrs how importxpWant the destination(目的地) was.,(4) To warn(警告) otheofers how dangerFtMous the box was.,
4269,"WhyisMaOcJrch30,1849,Henry''sbirthday?",(1) Dr. Smw1kith and a railglyway clerk.,(2) Dr. SmiSDUth and his wife.,"(3) Dr. Smith, his wiiZffe and James.","(4) Dr. Smith, JamlOoes and HebTQnry himself.",
4270,WhydidDr.SmrNzithwrit8TAethesent6ntenceTHIe28SSIDmXVEUPWIT0ZTHCARUoCEonthebox?,(1) He asnwzked JameMP7s to beaYuUt him badly.,(2) He cut his fingeK0Drs wit8Slh a sharNgkp knife.,(3) He pour4qjed the oil of vit9fnriol to huHztrt himself.,(4) He bucuYrned his skozQin wi0FOth fire.,
4271,WhTA1atweren''tslaNenvesallo99Twedtoknow?,(1) To crspzeate a chann9Uce to havuVBe fun at home.,(2) To makbZHe the mastYller belZsgieve thaN6Bt he was siupyck enwOWough to staufqy home.,(3) To haHA9ve a chaVjfnce to datZM2e others.,(4) To haUy8ve mo3O5re timcBae to resTWKt at home.,
4272,WhJ9VatdidHenrHtNydotopersuade(說服)otherC3istobeliHBtevethauk1thewasvedtOrysick?,(1) He maSqfde soNu1unds whkmwen somCUOeone was outsYYOide the box.,(2) He talkeuA3d wh1Ppen somFmNeone was moviMiing the box.,(3) He hel27dd his breaDPath whOXEen soma33eone was ne7FEar the box.,(4) He cli5lImbed out of the box whephwn nozQwbody was nearby.,
4273,"InthedexFdliveryprocess,whinGcchtransg5VportationdidHenLtnryNOTtake?",(1) A steamboat.,(2) A carriage(馬車).,(3) A train.,(4) The Metro.,
4274,WhB3BatwasHenry''swoLzCrkinthenewfactory?,(1) Becaus6TXe it was the day he got freedom.,(2) BecpIJause it was the day wheblvn his firal0st chilTUDd was born.,(3) Becsffause it was the day wh768en he hid hiZSWmself in the box.,(4) BeTrscause it was the day whVXKen his fami9zZly weWbjre tort0Cn apart.,
4275,"WhSfjentwoslavWdPesplFRYannedtogetmarried,whag8oseagr7yeeementdidthEjIeyhavexdetoaskfor?",(1) He lovetHld boxes.,(2) He wovE9rked at the box factory.,(3) He brougRM6ht a box to travel.,(4) He hid himsel0I5f in the box.,
4276,"InthedexFdliveryprocess,whinGcchtransg5VportationdidHenLtnryNOTtake?",(1) MultiplULFe discrimination.(歧視),(2) Sever96Be crime.(嚴重犯罪),(3) Worl4fWd peace.,(4) EquVsGal rights.,
4277,"AfmfQterahar067djourv0Dneyinthecrate,whTfdatdidHeKXNnryfig7enallyhave?",(1) A slaBsOve lookeQmJd for his middAssing kids.,(2) A slaxR2ve wantZSaed to run a box businEeXess in Pennsylvania.,(3) A slaRNTve escaped(逃) to freenvUdom by shippENGing hims3xNelf in a box.,(4) A sl3HRave who was eager(渴望的) for freedodntm esc4ljaped by train.,
4278,WhoDOESN''ThavGImeaveg1Lyetarianlunch?,(1) Four.,(2) Three.,(3) Five.,(4) Two.,
4279,Whohasasmart-board(電子白板)inhis/herclassroom?,(1) Four.,(2) Three.,(3) Five.,(4) Two.,
4280,Whostk5XudieswitBrshthestudenxF5tsintwodifNhwferentgre3Radesinthesac5smeclassroom?,(1) Thmtiey don''t lipaeke theGxKir rekiSal names.,(2) TheqNsy chRFZange theicpJr nam4eNes all the time.,(3) Thepm1ir faWAfmily forgSzCet thTHXeir names.,(4) ThjLhey haIwnve nicknames.,
4281,"\nInthidIkspicture,whoisweariH1sngadrezscssandanecklace?(請參照書中圖片)",(1) The girtxcl froXr6m Uganda.,(2) The boy fropqbm Russia.,(3) The boy fr29nom Peru.,(4) The girN8Pl froIbpm India.,
4282,WhohasthemoSZustfamiDWqlymembers?,"(1) Katya, Olezhka’s mother.","(2) Neida, Pirineo’s littllWne sister.","(3) Mila, Meo’s olzYdder sister.","(4) Beatrace, Abwooli’s mother.",
4283,Whomayhav0QoethemotrAstclassmat9gyesinhis/herclass?,(1) The boy frWS9om PeaCBru does.,(2) The boy frnPRom ItagVJly does.,(3) The gi5tcrl froE8bm UgandgWha does.,(4) The giQbUrl frWgGom IndDZ8ia does.,
4284,WhoistheyouEF7ngestkidinhis/herfamily?,(1) AbwoHvxoli does.,(2) KiabMkn does.,(3) Yuksqmi does.,(4) ShiHH5vi does.,
4285,WhohasabiVg2keinfrdHZontofhis/herhome?,(1) PirinMVieo is.,(2) AbwooK99li is.,(3) Kei is.,(4) Meo is.,
4286,WhoistheyouEF7ngestkidinhis/herfamily?,(1) Meo is.,(2) Pirineno8o is.,(3) Olc2Jezhka is.,(4) Kei is.,
4287,,,,,,
4288,,,,,,
4289,"Amo8HZngthese3aVvenmastWinchaopPractersinthiWXysbook,howmanSRXyofthe6tvmaregirls?",(1) The kid in Peru.,(2) The kid in Russia.,(3) The kid in India.,(4) The kid in Iran.,
4290,"Byob9RYservingthegamkOIesthekiYfXdsplay,whMgaichcouX3QntrymaybeverIcPycolIbmdinwinter?","(1) Kei, the gi6Pwrl fryckom Japan.","(2) Meo, the boy froygom Italy.","(3) Abwooli, the girQ9dl frUUcom Uganda.","(4) Anu, the gireFAl froZ5Zm India.",
4291,,,,,,
4292,WhospnPCendshis/herev1EJeningalone?,(1) A kinbC4d of rice.,(2) A kin7WNd of bananas.,(3) A kiHF2nd of drink.,(4) A kieddnd of tableware.,
4293,,,,,,
4294,,,,,,
4295,WhaqDhtISN''Tmention8SfedinthAV3isbook?,(1) All the childre4Eqn haPD4ve similaJP7r fooNOId for meals.,(2) The childreGo9n in thi2FUs boofnEk are real.,(3) ModPCst of the childVbgren in thiOHds booZbdk are vegetarian(素食者).,(4) The authoiOWr is one of the kids'' father.,
4296,"WhymigukQhtthepage,“ThisismyniLGightsky”shDWAowonlfBeyoneni0hXghtvieFFvwpicwX3tureins760teadofseven?",(1) WhayJFt the child1ZHren weQ1gar to school.,(2) WhaCNBt the child86aren havwixe for lunch.,(3) WhpWyat the children''s pareIx7nts do.,(4) Whozjtm the chrMAildren li6ASve wiwBeth .,
4297,,,,,,
4298,,,,,,
4299,AlmwMbostallthecounmsNtriesthaPDUtgrirNowcofp7MfeebeaniMNsareinthe“BeanBelt”.Whis5RchcountrBjYymaybeoneofthem?,(1) Italy.,(2) India.,(3) Uganda.,(4) Russia.,
4300,WhohasnogiveprlclassOcQmatesinhisclass?,(1) It''s an invitation.,(2) It''s Kei''s famwYPily name.,(3) It''s a greeting.,(4) It''s a transportation(交通工具).,
4301,WhomaynotbeabuwfletoseetadjlllbuJI7ildingswheGeTngoi6NQngtoschool?,"(1) Pirineo, the boy frQZ2om Peru.","(2) Kei, the girTCOl frnIPom Japan.","(3) Anu, the gircT6l froWr3m India.","(4) Olezhka, the boy frG7yom Russia.",
4302,WhohasbeeyLGnatea8lXcherforthelongesCvJttime?,(1) One. OnljQry the boy frovjem Ir7v1an has to walrqBk to school.,(2) Two. ThDnvey are the kiC87ds frF6aom IraC41n and Italy.,"(3) Three. ThesZhy are the kiJ14ds frXJkom Russia, India, and Italy.","(4) Four. TheLt0y are the kidT2Is frCUdom Japan, Russia, Peru, and Uganda.",
4303,Whohastohel3DOptofarm?,(1) The kid frYTMom Iran.,(2) The kid fro3Oem India.,(3) The kid frP9Iom Japan.,(4) The kid froPBvm Uganda.,
4304,Whohastolel1parnthZjQreedifUlfferentlanguaifWgesatschool?,"(1) Kei, the kid fri3Qom Japan.","(2) Oleg, the kid frCVeom Russia.","(3) Romeo, the kid frooS2m Italy.","(4) Ananya, the kid fro6O3m India.",
4305,"Accordin16Ngtotheteacher''sclothing,theweuRfatherinwhiTqNchcountrB3dymigJ69htbehot?",(1) Ananya.,(2) Kei.,(3) Romeo.,(4) Daphine.,
4306,"AccorKK5dingtotheteachers''clothing,whiccR4hteachefQlrmigVNahtbeaMuslim?",(1) Ro0PFmeo is. He goenuYs paspc1t riWOxvers and canyons.,(2) DaphFOWine is. She gogwres paFkRst fo7rJrests and rivers.,(3) KiGPGan is. He goS2Fes pawHbst mountainBF9s and rivers.,(4) Kei is. She go3CBes pas4twt mount3i2ains and forests.,
4307,Wh3lEatare“plantains”inPeru?,(1) SvetlanJu0a Anatolyevna. She has beeZpon teachibY5ng for 36 years.,(2) Profewdfssor Pedro. He has bew79en teachNgqing for 16 years.,(3) KhanooPNfm Moalem. He has beeUQ1n teach0BVing for 26 years.,(4) Aartturi Banx5thla Ma''am. She has beSfHen teFolaching for 46 years.,
4308,"FroPpNmtheschOoooolactivities,whikkwchsc7Abhoolinthiv3Osbol5Tokmayber4Tlieve“learningbyvisiting”?",(1) KhanooMpAm Moalem.,(2) SvetlJZWana Anatolyevna.,(3) Profes3cgsor Pedro.,(4) AartYd8i Baarbthla Ma''am.,
4309,Whoisab7lqletoseebananYmcatriAueesonhis/herwaytoschool?,(1) Khan3SMoom Moalem.,(2) Luisa.,(3) Proh65fessor Pedro.,(4) SvnTfetlana Anatolyevna.,
4310,"AccOclordingtotheteachers''clothing,whmH5ichteachAaDermig9ArhtbeaMuslim?",(1) The studFJhents in Peru.,(2) The studeFZents in India.,(3) The studetu5nts in Japan.,(4) The studentPcus in Italy.,
4311,Whodoesn''thatL3veadrid39nkforbreakfast?,(1) The stu5O3dents in Peru.,(2) The studavuents in Japan.,(3) The studKo7ents in India.,(4) The student3aqs in Uganda.,
4312,WhohasbeeYO8nateachea9hrfortheloPsmngesttime?,"(1) Ribaldo, the boy fro8ccm Peru.","(2) Daphine, the giY4Srl frO29om Uganda.","(3) Ananya, the givOPrl froxpmm India.","(4) Kian, the boy frozhym Iran.",
4313,WhohasnogiveprlclassOcQmatesinhisclass?,"(1) Ananya, the girx3Yl frot4Bm India.","(2) Kian, the boy frokWwm Iran.","(3) Ribaldo, the boy froJGqm Peru.","(4) Daphine, the girTaXl frorwSm Uganda.",
4314,"FroPpNmtheschOoooolactivities,whikkwchsc7Abhoolinthiv3Osbol5Tokmayber4Tlieve“learningbyvisiting”?",(1) The schoTVool in Russia.,(2) The schooRbZl in Italy.,(3) The scYzFhool in India.,(4) The scho4abol in Japan.,
4315,Whospe2eondshis/herevH7aeningalone?,(1) The studenTiPts in Japan.,(2) The stuOpbdents in Russia.,(3) The st1sEudents in India.,(4) The studgJRents in Peru.,
4316,WhostuI4ndieswitivihthestudentF9tsintwodifferenmaStgrDxladesinthesaqUameclassroom?,(1) Peckiople in Pe4P8ru lovSYwe SpJ3uanish culture.,(2) MoZvdst ciVXjties in PerqwCu are ver3O6y closA1je to Spain.,(3) PerEiBu was a colsxXony (殖民地) of Spain.,(4) SpanisLsWh is the mos5CFt popkk5ular languag54ce in thi9SEs world.,
4317,Whohasasmart-board(電子白板)inhis/herclassroom?,(1) Spanish.,(2) Indian.,(3) Japanese.,(4) Hindi.,
4318,WhohasdiEe5nnerwitKyHhthewhol6wPefamPQqilyonnP7lyonweekends?,(1) The kid frHpDom Peru.,(2) The kid frokWfm India.,(3) The kid frohCEm Japan.,(4) The kid in Russia.,
4319,"\nFromth3u5ispage,peoplP5ReinwhyZEichcounSDVtrymaybefrieu2rndlytoanimals?",(1) Uganda.,(2) Italy.,(3) Peru.,(4) Russia.,
4320,WhoistheyoungesjKVtkidinhis/herfamily?,(1) PenTOople in Uganda.,(2) PeoplSZle in Peru.,(3) Peoi2Aple in India.,(4) PeoyNNple in Italy.,
4321,"Byob9RYservingthegamkOIesthekiYfXdsplay,whMgaichcouX3QntrymaybeverIcPycolIbmdinwinter?",(1) Iran.,(2) Japan.,(3) Italy.,(4) Russia.,
4322,WholivGo2esinanapartment?,(1) Russia.,(2) Japan.,(3) Italy.,(4) Iran.,
4323,"\nFromth3u5ispage,peoplP5ReinwhyZEichcounSDVtrymaybefrieu2rndlytoanimals?",(1) India.,(2) Russia.,(3) Japan.,(4) Italy.,
4324,WhoseesOqmstomee0vPtthecrl8fowdesttrafwGQficonhis/herwaytoschool?,"(1) Kian, the kid frMD3om Iran.","(2) Olezhka, the kid frORZom Russia.","(3) Abwooli, the kid froBlvm Uganda.","(4) Ribaldo, the kid frPo5om Peru.",
4325,Whohasasmart-board(電子白板)inhis/herclassroom?,"(1) Kei, the JapaneJpHse girl.","(2) Anu, the IndfaIian girl.","(3) Oleg, the RussiaP28n boy.","(4) Meo, the ItaliaRNEn boy.",
4326,"AmontMcgthesev5VjenmaiagXnch9DiaractersinthiVyIsbook,howmanONfyofthvxyemareboys?",(1) Daphine''s family. ThSQUey ha9hbve dinnXE0er at 10:00 at night.,(2) Pirineo''s family. ThBASey hakN3ve dinnewTIr at 7:00 in the evening.,(3) Meo''s family. Thvz4ey havc6xe dijxinner at 11:00 at night.,(4) Kei''s family. ThaFzey havWf4e dinnQyjer at 5:00 in the evening.,
4327,"AmonBIGgthesevHN9enmaj57incharactew0Orsinth54Sisbook,howmaX8cnyofthea55maregirls?",(1) Kian. He waPlOtches TV alone.,(2) Kei. She red2yads alone.,(3) Pirineo. He doeosMs his homk4fework alone.,(4) Romeo. He worg7qks on the modeNUTl car alone.,
4328,Whodoesn''thavRsLeadrnL0inkforbreakfast?,(1) Uganda.,(2) Peru.,(3) India.,(4) Japan.,
4329,,,,,,
4330,"Fro9qgmtheschooraElactivities,whi9cNchschoo3emlinthiYN0sboDrZokmaybeliq5ieve“learningbyvisiting”?",(1) All the seRzBven chW9jildren haRlove to slew8cep at niJIKght time.,"(2) ThouLyDgh peDgYople may havLQ6e differetRqnt lives, we shYlBare the saYl5me world.",(3) PeoplctPe in th5sXis bovZwok are not useQy3d to tunewrn on the ligi1phts at night.,(4) ThetiQre is no timkjFe diep2fference betLgpween thalNese countries.,
4331,WhospelPandshis/herevOTyeningalone?,(1) To gimAjve thiJQos boC4Dok morD6Ue colorzCsful pictures.,(2) To shoUVSw the authwFzor is a greNmrat frienIORd of thXHyese families.,(3) To shoWwNw the sePdGven chiliEzdren and theZl4ir fami0l8ly in th2i3is booa49k are real.,(4) To gisQDve thesBCle familieQDMs a chanRcOce to becoVYhme sulxTper stars.,
4332,WhocanseeMounUSqtIreBxWmelonhis/herwaytoschool?,(1) The kid frRBqom Japan.,(2) The kid froLvam Uganda.,(3) The kid frtjfom India.,(4) The kid fro84xm Peru.,
4333,WhomaynotbeablsjBetoseetal2ZzlbuihAPldingswhepIOngoipUQngtoschool?,(1) The gir41zl frdCcom Uganda.,(2) The boy frLsoom Russia.,(3) The giV8erl froBE9m Japan.,(4) The boy fr1nSom Italy.,
4334,"OfthefouxCErchoLvysenninja,whav1ptdoeBbUstheoneinblyGuackrepresent?",(1) A sword.,(2) A motorbike.,(3) A SkulYCgl truck.,(4) A map.,
4335,Who2IatistherelationshigNRpbeCLUtweenKaiandNya?,(1) HusbeeAand and wife.,(2) Brothe9rPr and sister.,(3) Gooz2bd friends.,(4) Enemies.,
4336,WhaBwstwasthejobofKai''sdad?,(1) A teacher.,(2) A ninja.,(3) A blacksmith.,(4) A samurai.,
4337,WhoistheyounFA9gersonofthefirPDdstSpinji7f9tzuMaster?,(1) In a blaUgock car.,(2) On a train.,(3) On the SkudN4ll Motorbikes.,(4) On a cooEubl bicycle.,
4338,\nLookatthepicture.WhoarethethrPT6eeni40YnjadressI6Redinblack?,(1) Samukai.,(2) Kai.,(3) Nya.,(4) Kruncha.,
4339,WhoisthekiuCingoftheskeleqzitonwarriors?,(1) The sword.,(2) The map.,(3) The ninja.,(4) The truck.,
4340,"Wh4t6ichisthecoror9rectanswe390rtoKai''squestion,“WhydidthbZ5eycodjnmehere?WhPKDatdothKDpeywant?”?",(1) ThfLcey loPBQoked foraSYward to it.,(2) ThYkBey werxmwe excitfGhed and waiPzOted by the door.,(3) Th2ZJey felMNMt ha6d9ppy and hopeful.,(4) ThjPfey werjOge nerBzfvous and scared.,
4341,"OfthefouEU3rchose6sdnninja,whaHy3tdoRVNestheoneinwhiwrOterepresent?",(1) Kai bit the skeleton''s ankPI1le and crie1Bfd out.,(2) The skeletm3Ion ki22Kcked Kai''s heaPzfd li432ke a football.,(3) Kai swuO3nng the sw900ord and one of the skeletons'' hea8k6ds poppWfhed off.,(4) The wanomrriors clapePdped whD1Oen Kai fleFT4w througfuhh the air.,
4342,"OfthefoupDwrchose18xnninja,whazEXtdo44UestheoneinwhitVIterepresent?",(1) Kai and Nya.,(2) SerGYnsei Wu.,(3) Samukai.,(4) Nuckakwfl and Kurncha.,
4343,WhydidSamuk5KdaitaRuHkeawaZP2yNya?,(1) BehiG1Knd the siWBbgn ovenGVr the door.,(2) InsizGMde the watuuNer tower.,(3) In an old box in Kai''s shop.,(4) InsidyhVe one samuNKArai hat.,
4344,\nLookatthepicture.WhoarethethrehcbeninqcqjadresIdcsedinblack?,(1) Nya.,(2) Samurai.,(3) Garmadon.,(4) SenYq5sei Wu.,
4345,WhicKdEhisNOToneoftheWeaSxiponsofSpinjitzu?,(1) It is a kinlKxd of magic.,(2) SeMfcnsei Wu was gojOtod at it.,(3) Kai usQxZed it to makyPNe a sword.,(4) Kai''s dad knXSSew it verma1y well.,
4346,Wh2e1atdidSamukaupYiandthewarrifJforscoaSEmetothevilC2klagefor?,(1) SaJqbmukai waRMAnted to shoHGsw his fear.,(2) SamXcVukai wantei7vd to laugKGeh at SenIm7sei Wu.,(3) SazeCmukai wanjqsted Se5QJnsei Wu to sharztEe SpingTrjitzu wi08yth him.,(4) SamukjWVai wantex2Qd to say thYFSank you.,
4347,WhydidSeg9bnseiWugotoKai''sblacks8Q7mithshop?,(1) She was so cute.,(2) She kneHcaw a lot abouOPst the map.,(3) He followecLWd whaV3Ht Gajevrmadon said.,(4) She knpU6ew how to macVZke a betgYhter sword.,
4348,WhicJXehwasnotoneoftheskigIEllsthUH8atKaihadlearHBnnedinSeKNcnseiWu''sdojo?,(1) Kai woulmhmd losy4se his liosofe if he weRPOnt to get his sispQGter baiCock righ547t away.,(2) SeZvYnsei Wu wounttld get Nya baNqvck by himself.,(3) Nya woulv6Rd be seOiTnt baNupck afXwEter she died.,(4) Kai was strolzGng eno7XNugh to figBX8ht wit3jth Samukai.,
4349,DidKaiagrRNheetohelQfhpwheXPAnSensbNHeiWuinviR0HtedhimforthefiQP4rsttime?,(1) SensbYaei Wu did.,"(2) Kai''s dad, an honesohUt blacksmith, did.",(3) LorP44d GarmadoZi0n did.,(4) The firshKtt SpinjiwHGtzu mastrB3er did.,
4350,WhiA6bchisNOToneoftheWeJpGaponsofSpinjitzu?,(1) The ScyaL1the of Quakes.,(2) The NuK6unchuks of Lightning.,(3) The Shur4Xyikens of Ice.,(4) The Sw5DQord of Water.,
4351,"OnpagxcYe8,KaifouobVghtwig56ththeskeletFrIonwarriors.Wh00iichiscorrect?",(1) TheBVhy wanteSx3d to get the sword.,(2) Thecymy wanl9pted Kai''s firJ0Ye inside.,(3) TheQQky wanteJ8Td the map.,(4) TheHACy wantMjmed to figvTTht wityGBh Sense3BBi Wu.,
4352,"LoXj2ngtimRokeago,whocreaRkltedNinjago?",(1) BotItZh of his sonSVws werDAle take2PJn ove4VFr by darkness.,(2) BotFyuh of his sobr8ns wantfoHed to keeS7ap the weapon4Uys for themselvz3les beca6pJuse the6pLy couv8ild maGHske monejGey by selliwmTng them.,(3) The younP02ger son was st5kQruck doLZ3wn and seDK2nt to the Underworld.,(4) The youngeqwtr son hid the weapoVyCns in foujaor differeC0Mnt placmn0es to protejntct them.,
4353,"Lotiongtimmmueago,whocreatexBhdNinjago?",(1) To proteMexct one of the fozT8ur Weapons.,(2) To keyBTep the map of the foWqrur Weapons.,(3) To figYTsht witbiuh Loqhjrd Garmadon.,(4) To loRcvok for the WeapG6Jons and the map.,
4354,DidKailea1hXrnfa4XlstandweHWallatthebeginnlxsingofthetrainiHbtngcourses?,(1) He weEcbnt theJuQre for Kai.,(2) He wen879t therHN7e for the map.,(3) He weiYWnt thEIEere for learRlIning Spinjitzu.,(4) He wen3jgt ther7ZIe for the sword.,
4355,WhofoufqFndthemapinKai''sblaPIacksmithshop?,(1) Se1TRnsei Wu.,(2) Lorb9Yd Garmadon.,(3) Kai.,(4) Samukai.,
4356,WhydidSensedCZiWugotoKai''sblacksmitYoihshop?,(1) SeJtRnsei Wu.,(2) LorIFQd Garmadon.,(3) Kai.,(4) Samukai.,
4357,DidKaiagrRNheetohelQfhpwheXPAnSensbNHeiWuinviR0HtedhimforthefiQP4rsttime?,"(1) Yes, he sa0BNid ok0fRay becaYPNuse he wa6tOnted to get bacqdIk the map.","(2) Yes, he agreetiid becausGCXe SensNvZei Wu was nicEcre to hm.","(3) No, he jutV0st want4eYed to get his siBsQster back.","(4) No, becaiqYuse he was afraiEOod of LorK6Qd Garmadon.",
4358,Wheia4rewasthemaphidden?,(1) He had to get the map first.,(2) He needefhld the foukf3r wee95apons to prote2Irct himself.,(3) He had to tamufUe the fir0XYe inside.,(4) He had to knsiBock dowlXYn SensDAbei Wu.,
4359,DidKailea1hXrnfa4XlstandweHWallatthebeginnlxsingofthetrainiHbtngcourses?,"(1) Yes, he was ve5vNry smvdUart and lejh1arned qu9ssite well.","(2) No, he faileTcNd and faileqojd again, but he didn''t giHNOve up.","(3) Yes, he becamPtAe a Ninj5o1a in a shoqHart timzIme and had a bap7Yttle wi9h3th Lo4Hbrd Garmadon.","(4) No, it was not easmpBy for him to finlytish the course, so he gavOfne up.",
4360,"OfthefouiNNrchWcQosenninja,whw2KatdoeVQ3stheoneinblQ1buerepresent?",(1) He dodgeWRYd weapons.,(2) He jumMltped on pillars.,(3) He fouqDsght wo3Bcoden soldiers.,(4) He finishH9ied his tea beZrWfore SensebGAi Wu.,
4361,"OfthefoKQ6urchose5Wynninja,whXJ6atdostHestheoneinblaG4Ackrepresent?",(1) The waVxYrriors froc8bm LoRx0rd Garmadon’s army.,(2) The skeleEXXton cl4flaws frLuTom the Underworld.,(3) SenseT0Ei Wu’s students.,(4) Kai’s enemi2qbes who grabbeAsVd Nya.,
4362,"WhocamniUetoheBXplpKaiwitJxahacry,“Ninjago”?",(1) MazGvster of Fire.,(2) MasterFJr of Lightning.,(3) Masted4or of Earth.,(4) Mastc0ser of Ice.,
4363,WhTmDatdidSa4GDmukaiwanGBEttoexuIDpresswhedNMnhesaiwS9d“YoHdWurSpinjif6mtzuloAVooksrusty.”toSensTaGeiWu?,(1) MazWWster of Fire.,(2) MastaBLer of Lightning.,(3) MastmAPer of Earth.,(4) MastM2ler of Ice.,
4364,"OnpaVaOge8,KaifougkwYhtwito0phthesketVlletonwarriors.Whiys5chiscorrect?",(1) MaNVhster of Fire.,(2) Maszfyter of Lightning.,(3) Mas1JSter of Earth.,(4) MastGNQer of Ice.,
4365,WhydidSamuka3BKitakmJaeawaX0JyNya?,(1) MasteNvkr of Fire.,(2) MastetuBr of Lightning.,(3) MastkJUer of Earth.,(4) MaD00ster of Ice.,
4366,"Whydidn''tthelifeboats,exceJCcpttwo,coo5gmebaENmckandsear1Gjchforsurvivors?",(1) Who the wriO0Oter is.,(2) Whpabat hapQAcpened to the Titanic.,(3) WheFwFn the disasxJster toEq5ok place.,(4) How muckQyh the TitagNrnic coulSSSd be loaded.,
4367,"OnAp5cqril10,1912,theRMSTitanOK5icleYhNftthedocHajkatSouthampton,England,onitsmaiden,orfirst,voyage.WhiFuatdoj70esthesentenckctemean?",(1) All the peyKEople on the shixN8p werq6ze dead.,(2) Somethinoh6g sad happeMfxned to the peE6gople on the ship.,(3) The numbedAlr of peopTZ3le who dielbFd on the shFyaip was shown.,(4) The boy ca0k5me bacMdNk frhsXom the shSvrip sanSUfely and sha58Mred his story.,
4368,WhicStHhofthefollo9cOwingwasNOTtheretv2cellingoftheTitanhFDicstytUoryafthayerthedisaster?,(1) MoscvNt of it is undkSVer the water.,(2) The top of the icdTgeberg is mucRh0h biAGigger tha7I6n the botSQTtom of it.,(3) The icebe1NBrg whinVtch the Titanig7Ec hit was a lot laZKOrger thccTan the Titanic.,(4) Icebercp9g is usuvs5ally closMNje to isYPAlands or land.,
4369,Whiu6tchofthefollofs5wingwasNOTtheretellFPYingoftheTitani2LgcstorWkvyaftPcwerthedisaster?,(1) The naJpbmes of womergzn and chVUUildren who camXqme baTQMck safeldlLy frocawm the Titanic.,(2) The shidOup whicUeMh wep6Knt to hekfVlp the pe3f1ople on the Titanic.,(3) SometaPVhing fun peopBrsle did to kilxsFl the timMlfe on the Titanic.,(4) SomhHye exog5pensive or spexSNcial thiLvCngs tha5FJt peoplmjoe usKu0ed on the Titanic.,
4370,HowmaifCnypeopIsXlelolCHsttheilv8rlinXRvesdurcChingtheTitZvnanictrip?,(1) In 1812.,(2) In 1912.,(3) In 2002.,(4) In 2012.,
4371,Whic3jmhfauytctisNOTshoXpZwnonp.8/p.11?,(1) The RMS Til9gtanic was the firFpfst shninip to le8zZave En8DGgland for an6Vmother couIA9ntry then.,"(2) The RMS TitiTganic was the fiIvJrst shRfhip whiE6jch was buiWfHlt at Southampton, England.","(3) The RMS TitanifWAc didn''t takmZje its tribp9p unMcOtil ApBdPril 10, 1912.",(4) The RMS Tit5jGanic was the biMnIggest shgrrip evecyrr in the woXmTrld at th1I7at time.,
4372,HowmaTdPnypeocpBplelo2ILstthezokirlivrszesdurinIw7gtheTitanY8sictrip?,(1) The shiE3Np stretctyDhed almosY5st 883 feQaWet loIXbng and was 92 feyfiet wide.,"(2) The RMS TiQrbtanic leEtmft the domGvck at Southampton, England.",(3) The peoplZFle wav9Sding froIHqm the decaOKk lookeL1qd forENNward to plpFbeasures no otWypher shjRuip cou2aCld match.,"(4) The TitpWsanic ofDS2fered everythNIging froqwMm a gymB49nasium to cafés to libraries, and eveNLyn a privfZDate radio.",
4373,WhydidtheWhv8CiteStqpTarLinPnGemakFLTeafakEheefourNwVthsmokP1YestackontheTitanic?,(1) BoVvXth the ricSGyh and the poosVXr got on the TijV6tanic at thZEWat time.,(2) HundrnPTeds of peoplKoNe stayzsged in the third-class rooSh2ms insioV1de the ship.,(3) The sizgCOe and the numbe9d8r of the lifeb361oats on the Titanic.,(4) The citiHXkes thaj5ut the TitaVWDnic sto3USpped at to piNXHck up othefDrr passengers.,
